N,LAM,C,ADEL,LEC1,LEC2,MU_ETA,MU_DEL,XI_INF,XI_FO,TSM_FO,XI_CMB,XI_BBN,RD_ETA,RD_DEL,DNEFF_CMB,DNEFF_BBN,ETA_SI_PER_MASS,DEL_SI_PER_MASS
5,1e-07,1,1,1,1,1,1,0.01,0.369739,8.02085e-09,0.0118108,0.00770945,4.68884e-07,39.2189,1.22748e-08,1.22748e-08,4.43726e+19,2.4805e+22
6,1e-07,1,1,1,1,1,1,0.01,0.331081,8.62164e-09,0.00983896,0.00802374,6.20759e-07,0.204194,1.78648e-08,1.78648e-08,1.95344e+19,2.06709e+22
7,1e-07,1,1,1,1,1,1,0.01,0.304158,9.09281e-09,0.00857051,0.00876317,7.90068e-07,0.000963955,2.58007e-08,2.58007e-08,9.76199e+18,1.77179e+22
8,1e-07,1,1,1,1,1,1,0.01,0.283785,9.49285e-09,0.00765946,0.00896937,9.76474e-07,4.22408e-06,3.39895e-08,3.39895e-08,5.35272e+18,1.55031e+22
9,1e-07,1,1,1,1,1,1,0.01,0.269039,9.77974e-09,0.00704844,0.00964833,1.17989e-06,1.74396e-08,4.5374e-08,4.5374e-08,3.15056e+18,1.37806e+22
10,1e-07,1,1,1,1,1,1,0.01,0.255623,1.01027e-08,0.0064829,0.00979303,1.39969e-06,6.85896e-11,5.64469e-08,5.64469e-08,1.96101e+18,1.24025e+22
11,1e-07,1,1,1,1,1,1,0.01,0.243854,1.04295e-08,0.0059906,0.0104302,1.63567e-06,2.59133e-13,7.16835e-08,7.16835e-08,1.27706e+18,1.1275e+22
12,1e-07,1,1,1,1,1,1,0.01,0.235058,1.06612e-08,0.00564902,0.0105369,1.88813e-06,9.46505e-16,8.59189e-08,8.59189e-08,8.63305e+17,1.03354e+22
13,1e-07,1,1,1,1,1,1,0.01,0.226639,1.09283e-08,0.00531359,0.0111417,2.15626e-06,3.35916e-18,1.05381e-07,1.05381e-07,6.02191e+17,9.54039e+21
14,1e-07,1,1,1,1,1,1,0.01,0.219511,1.11649e-08,0.00503739,0.0112241,2.44025e-06,1.16299e-20,1.23052e-07,1.23052e-07,4.31423e+17,8.85894e+21
15,1e-07,1,1,1,1,1,1,0.01,0.214636,1.12873e-08,0.0048721,0.0118021,2.74073e-06,3.94049e-23,1.47089e-07,1.47089e-07,3.16278e+17,8.26834e+21
16,1e-07,1,1,1,1,1,1,0.01,0.209483,1.14617e-08,0.0046828,0.0118684,3.05632e-06,1.31005e-25,1.68466e-07,1.68466e-07,2.36559e+17,7.75157e+21
17,1e-07,1,1,1,1,1,1,0.01,0.204016,1.16934e-08,0.00447022,0.0124234,3.38662e-06,4.28287e-28,1.97409e-07,1.97409e-07,1.80078e+17,7.29559e+21
18,1e-07,1,1,1,1,1,1,0.01,0.200644,1.17888e-08,0.00436073,0.0124791,3.73363e-06,1.37938e-30,2.22759e-07,2.22759e-07,1.39237e+17,6.89028e+21
19,1e-07,1,1,1,1,1,1,0.01,0.196646,1.1958e-08,0.00421341,0.0130138,4.09492e-06,4.38319e-33,2.56923e-07,2.56923e-07,1.09166e+17,6.52764e+21
20,1e-07,1,1,1,1,1,1,0.01,0.193654,1.20635e-08,0.00411299,0.0130626,4.47211e-06,1.37605e-35,2.8651e-07,2.8651e-07,8.66652e+16,6.20126e+21
21,1e-07,1,1,1,1,1,1,0.01,0.189331,1.23084e-08,0.00394117,0.0135791,4.86198e-06,4.27268e-38,3.26198e-07,3.26198e-07,6.95813e+16,5.90596e+21
22,1e-07,1,1,1,1,1,1,0.01,0.186795,1.2411e-08,0.00385622,0.0136236,5.26893e-06,1.31346e-40,3.60282e-07,3.60282e-07,5.64388e+16,5.6375e+21
23,1e-07,1,1,1,1,1,1,0.01,0.184931,1.24639e-08,0.00380155,0.0141235,5.69169e-06,4.00087e-43,4.05787e-07,4.05787e-07,4.62066e+16,5.3924e+21
24,1e-07,1,1,1,1,1,1,0.01,0.182317,1.26028e-08,0.0037065,0.0141654,6.12744e-06,1.20846e-45,4.44629e-07,4.44629e-07,3.8153e+16,5.16771e+21
25,1e-07,1,1,1,1,1,1,0.01,0.180797,1.26455e-08,0.0036632,0.0146502,6.57994e-06,3.62196e-48,4.96232e-07,4.96232e-07,3.17504e+16,4.961e+21
26,1e-07,1,1,1,1,1,1,0.01,0.178859,1.2741e-08,0.00359676,0.0146907,7.04583e-06,1.07781e-50,5.40086e-07,5.40086e-07,2.66134e+16,4.7702e+21
27,1e-07,1,1,1,1,1,1,0.01,0.177495,1.2787e-08,0.0035565,0.0151616,7.5275e-06,3.18605e-53,5.98062e-07,5.98062e-07,2.24565e+16,4.59352e+21
28,1e-07,1,1,1,1,1,1,0.01,0.175292,1.29322e-08,0.0034729,0.0152018,8.02086e-06,9.36007e-56,6.47183e-07,6.47183e-07,1.90664e+16,4.42947e+21
29,1e-07,1,1,1,1,1,1,0.01,0.173739,1.30175e-08,0.0034196,0.0156597,8.53016e-06,2.734e-58,7.11803e-07,7.11803e-07,1.62813e+16,4.27673e+21
30,1e-07,1,1,1,1,1,1,0.01,0.173056,1.30133e-08,0.00340726,0.0157002,9.05666e-06,7.943e-61,7.66441e-07,7.66441e-07,1.39776e+16,4.13417e+21
31,1e-07,1,1,1,1,1,1,0.01,0.171437,1.31217e-08,0.00334748,0.0161461,9.59374e-06,2.29602e-63,8.37965e-07,8.37965e-07,1.20601e+16,4.00081e+21
32,1e-07,1,1,1,1,1,1,0.01,0.170656,1.3141e-08,0.00332733,0.0161873,1.01481e-05,6.60556e-66,8.98366e-07,8.98366e-07,1.04545e+16,3.87578e+21
33,1e-07,1,1,1,1,1,1,0.01,0.169633,1.31943e-08,0.00329405,0.0166221,1.07154e-05,1.89195e-68,9.77052e-07,9.77052e-07,9.10263e+15,3.75834e+21
34,1e-07,1,1,1,1,1,1,0.01,0.168121,1.33126e-08,0.00323567,0.0166644,1.12941e-05,5.39628e-71,1.04347e-06,1.04347e-06,7.95838e+15,3.6478e+21
35,1e-07,1,1,1,1,1,1,0.01,0.167355,1.33474e-08,0.00321253,0.0170887,1.18902e-05,1.53305e-73,1.12956e-06,1.12956e-06,6.98511e+15,3.54357e+21
36,1e-07,1,1,1,1,1,1,0.01,0.166684,1.33751e-08,0.00319302,0.0171323,1.25006e-05,4.33907e-76,1.20223e-06,1.20223e-06,6.15345e+15,3.44514e+21
37,1e-07,1,1,1,1,1,1,0.01,0.165579,1.3462e-08,0.00315137,0.0175468,1.31221e-05,1.2238e-78,1.29599e-06,1.29599e-06,5.43966e+15,3.35203e+21
38,1e-07,1,1,1,1,1,1,0.01,0.164655,1.35318e-08,0.00311762,0.0175919,1.37581e-05,3.43996e-81,1.37516e-06,1.37516e-06,4.82451e+15,3.26382e+21
39,1e-07,1,1,1,1,1,1,0.01,0.164684,1.34831e-08,0.00312943,0.0179971,1.44142e-05,9.63834e-84,1.47682e-06,1.47682e-06,4.29229e+15,3.18013e+21
40,1e-07,1,1,1,1,1,1,0.01,0.163477,1.35984e-08,0.00308016,0.0180439,1.50752e-05,2.69255e-86,1.56272e-06,1.56272e-06,3.8301e+15,3.10063e+21
41,1e-07,1,1,1,1,1,1,0.01,0.162691,1.36638e-08,0.00305068,0.0184404,1.57523e-05,7.49997e-89,1.67253e-06,1.67253e-06,3.4273e+15,3.025e+21
42,1e-07,1,1,1,1,1,1,0.01,0.162569,1.36439e-08,0.00305283,0.0184888,1.64483e-05,2.08323e-91,1.7654e-06,1.7654e-06,3.07509e+15,2.95298e+21
43,1e-07,1,1,1,1,1,1,0.01,0.162189,1.36614e-08,0.0030418,0.0188772,1.71557e-05,5.77195e-94,1.8836e-06,1.8836e-06,2.76612e+15,2.8843e+21
44,1e-07,1,1,1,1,1,1,0.01,0.162123,1.36394e-08,0.00304546,0.0189273,1.78794e-05,1.59506e-96,1.98367e-06,1.98367e-06,2.49426e+15,2.81875e+21
45,1e-07,1,1,1,1,1,1,0.01,0.161093,1.37523e-08,0.00300126,0.0193079,1.86074e-05,4.39777e-99,2.11048e-06,2.11048e-06,2.25436e+15,2.75611e+21
46,1e-07,1,1,1,1,1,1,0.01,0.16136,1.36889e-08,0.00302019,0.0193598,1.93611e-05,1.20968e-101,2.21799e-06,2.21799e-06,2.04206e+15,2.6962e+21
47,1e-07,1,1,1,1,1,1,0.01,0.160815,1.37408e-08,0.00299861,0.0197331,2.01201e-05,3.31996e-104,2.35366e-06,2.35366e-06,1.8537e+15,2.63883e+21
48,1e-07,1,1,1,1,1,1,0.01,0.160053,1.38267e-08,0.00296585,0.0197866,2.08896e-05,9.09302e-107,2.46884e-06,2.46884e-06,1.68614e+15,2.58386e+21
49,1e-07,1,1,1,1,1,1,0.01,0.159725,1.38542e-08,0.00295389,0.020153,2.16767e-05,2.48569e-109,2.61358e-06,2.61358e-06,1.53673e+15,2.53112e+21
50,1e-07,1,1,1,1,1,1,0.01,0.159812,1.38239e-08,0.002962,0.0202082,2.24819e-05,6.78112e-112,2.73666e-06,2.73666e-06,1.40318e+15,2.4805e+21
51,1e-07,1,1,1,1,1,1,0.01,0.159461,1.38589e-08,0.00294802,0.020568,2.32949e-05,1.84642e-114,2.8907e-06,2.8907e-06,1.28355e+15,2.43186e+21
52,1e-07,1,1,1,1,1,1,0.01,0.159179,1.38864e-08,0.00293698,0.0206249,2.41217e-05,5.01906e-117,3.02191e-06,3.02191e-06,1.17616e+15,2.3851e+21
53,1e-07,1,1,1,1,1,1,0.01,0.158993,1.39017e-08,0.00293031,0.0209784,2.49626e-05,1.36169e-119,3.18548e-06,3.18548e-06,1.07954e+15,2.3401e+21
54,1e-07,1,1,1,1,1,1,0.01,0.159194,1.38614e-08,0.00294257,0.0210369,2.58219e-05,3.68883e-122,3.32503e-06,3.32503e-06,9.92448e+14,2.29676e+21
55,1e-07,1,1,1,1,1,1,0.01,0.159016,1.38789e-08,0.00293554,0.0213845,2.66888e-05,9.97779e-125,3.49836e-06,3.49836e-06,9.13792e+14,2.255e+21
56,1e-07,1,1,1,1,1,1,0.01,0.159244,1.38374e-08,0.00294858,0.0214446,2.75746e-05,2.69434e-127,3.64648e-06,3.64648e-06,8.42623e+14,2.21473e+21
57,1e-07,1,1,1,1,1,1,0.01,0.158516,1.39414e-08,0.00291319,0.0217865,2.84585e-05,7.26365e-130,3.82979e-06,3.82979e-06,7.78113e+14,2.17588e+21
58,1e-07,1,1,1,1,1,1,0.01,0.15852,1.39366e-08,0.00291427,0.0218481,2.93665e-05,1.95601e-132,3.9867e-06,3.9867e-06,7.19538e+14,2.13836e+21
59,1e-07,1,1,1,1,1,1,0.01,0.158351,1.39598e-08,0.00290633,0.0221846,3.02842e-05,5.26008e-135,4.18019e-06,4.18019e-06,6.66263e+14,2.10212e+21
60,1e-07,1,1,1,1,1,1,0.01,0.158791,1.38908e-08,0.00292888,0.0222477,3.12251e-05,1.41193e-137,4.34613e-06,4.34613e-06,6.1773e+14,2.06709e+21
61,1e-07,1,1,1,1,1,1,0.01,0.158837,1.38834e-08,0.00293132,0.022579,3.2172e-05,3.78615e-140,4.55002e-06,4.55002e-06,5.7345e+14,2.0332e+21
62,1e-07,1,1,1,1,1,1,0.01,0.158055,1.40065e-08,0.00289123,0.0226437,3.31161e-05,1.01408e-142,4.72519e-06,4.72519e-06,5.32987e+14,2.0004e+21
63,1e-07,1,1,1,1,1,1,0.01,0.158647,1.39161e-08,0.00292091,0.02297,3.40984e-05,2.71372e-145,4.93972e-06,4.93972e-06,4.95961e+14,1.96865e+21
64,1e-07,1,1,1,1,1,1,0.01,0.158795,1.38966e-08,0.00292775,0.023036,3.50849e-05,7.24994e-148,5.12433e-06,5.12433e-06,4.6203e+14,1.93789e+21
65,1e-07,1,1,1,1,1,1,0.01,0.15817,1.40002e-08,0.00289464,0.0233576,3.60683e-05,1.93398e-150,5.34969e-06,5.34969e-06,4.30893e+14,1.90808e+21
66,1e-07,1,1,1,1,1,1,0.01,0.158247,1.39942e-08,0.00289729,0.023425,3.70781e-05,5.15594e-153,5.54397e-06,5.54397e-06,4.02283e+14,1.87917e+21
67,1e-07,1,1,1,1,1,1,0.01,0.158898,1.38977e-08,0.00292941,0.0237421,3.81126e-05,1.37354e-155,5.78038e-06,5.78038e-06,3.75961e+14,1.85112e+21
68,1e-07,1,1,1,1,1,1,0.01,0.158374,1.39898e-08,0.00290053,0.0238108,3.91342e-05,3.65276e-158,5.98455e-06,5.98455e-06,3.51714e+14,1.8239e+21
69,1e-07,1,1,1,1,1,1,0.01,0.159166,1.3872e-08,0.00293978,0.0241235,4.0197e-05,9.70431e-161,6.23221e-06,6.23221e-06,3.29351e+14,1.79747e+21
70,1e-07,1,1,1,1,1,1,0.01,0.159181,1.38795e-08,0.00293848,0.0241935,4.12551e-05,2.57623e-163,6.44647e-06,6.44647e-06,3.08701e+14,1.77179e+21
71,1e-07,1,1,1,1,1,1,0.01,0.158817,1.39495e-08,0.00291704,0.024502,4.23163e-05,6.83786e-166,6.7056e-06,6.7056e-06,2.89612e+14,1.74683e+21
72,1e-07,1,1,1,1,1,1,0.01,0.159185,1.39019e-08,0.00293381,0.0245732,4.34069e-05,1.81034e-168,6.93018e-06,6.93018e-06,2.71946e+14,1.72257e+21
73,1e-07,1,1,1,1,1,1,0.01,0.158777,1.39817e-08,0.0029096,0.0248777,4.44904e-05,4.79693e-171,7.20098e-06,7.20098e-06,2.5558e+14,1.69897e+21
